class,model,method,file_path,module
SaleOrder,sale.order,_create_delivery_line,C:\Odoo\sh\src\enterprise\delivery_ups\models\sale.py,delivery_ups
SaleOrder,sale.order,_action_confirm,C:\Odoo\sh\src\enterprise\delivery_ups\models\sale.py,delivery_ups
ProviderUSPS,delivery.carrier,_compute_can_generate_return,C:\Odoo\sh\src\enterprise\delivery_usps\models\delivery_usps.py,delivery_usps
Document,documents.document,message_new,C:\Odoo\sh\src\enterprise\documents\models\document.py,documents
Document,documents.document,message_post,C:\Odoo\sh\src\enterprise\documents\models\document.py,documents
Document,documents.document,_message_post_after_hook,C:\Odoo\sh\src\enterprise\documents\models\document.py,documents
Document,documents.document,create,C:\Odoo\sh\src\enterprise\documents\models\document.py,documents
Document,documents.document,write,C:\Odoo\sh\src\enterprise\documents\models\document.py,documents
Document,documents.document,search_panel_select_range,C:\Odoo\sh\src\enterprise\documents\models\document.py,documents
Document,documents.document,search_panel_select_multi_range,C:\Odoo\sh\src\enterprise\documents\models\document.py,documents
DocumentFolder,documents.folder,default_get,C:\Odoo\sh\src\enterprise\documents\models\folder.py,documents
IrAttachment,ir.attachment,create,C:\Odoo\sh\src\enterprise\documents\models\ir_attachment.py,documents
IrAttachment,ir.attachment,write,C:\Odoo\sh\src\enterprise\documents\models\ir_attachment.py,documents
MailActivity,mail.activity,_action_done,C:\Odoo\sh\src\enterprise\documents\models\mail_activity.py,documents
MailActivity,mail.activity,create,C:\Odoo\sh\src\enterprise\documents\models\mail_activity.py,documents
DocumentShare,documents.share,_alias_get_creation_values,C:\Odoo\sh\src\enterprise\documents\models\share.py,documents
DocumentShare,documents.share,create,C:\Odoo\sh\src\enterprise\documents\models\share.py,documents
Tags,documents.tag,name_get,C:\Odoo\sh\src\enterprise\documents\models\tags.py,documents
AccountMove,account.move,_get_domain_matching_suspense_moves,C:\Odoo\sh\src\enterprise\documents_account\models\account_move.py,documents_account
AccountMove,account.move,write,C:\Odoo\sh\src\enterprise\documents_account\models\account_move.py,documents_account
AccountReconciliation,account.reconciliation.widget,process_bank_statement_line,C:\Odoo\sh\src\enterprise\documents_account\models\account_reconcile_model.py,documents_account
IrAttachment,ir.attachment,create,C:\Odoo\sh\src\enterprise\documents_account\models\ir_attachment.py,documents_account
WorkflowActionRuleAccount,documents.workflow.rule,create_record,C:\Odoo\sh\src\enterprise\documents_account\models\workflow.py,documents_account
ReportExportWizard,account_reports.export.wizard,get_attachment_vals,C:\Odoo\sh\src\enterprise\documents_account\wizard\report_export_wizard.py,documents_account
HrEmployee,hr.employee,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_hr\models\hr_employee.py,documents_hr
Users,res.users,__init__,C:\Odoo\sh\src\enterprise\documents_hr\models\res_users.py,documents_hr
HrContract,hr.contract,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_hr_contract\models\hr_contract.py,documents_hr_contract
ResConfigSettings,res.config.settings,_onchange_documents_hr_folder,C:\Odoo\sh\src\enterprise\documents_hr_contract\models\res_config_settings.py,documents_hr_contract
HrLeave,hr.leave,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_hr_holidays\models\hr_leave.py,documents_hr_holidays
HrPaylsip,hr.payslip,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_hr_payroll\models\hr_payslip.py,documents_hr_payroll
ResConfigSettings,res.config.settings,_onchange_documents_hr_folder,C:\Odoo\sh\src\enterprise\documents_hr_payroll\models\res_config_settings.py,documents_hr_payroll
HrApplicant,hr.applicant,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_hr_recruitment\models\hr_applicant.py,documents_hr_recruitment
HrJob,hr.job,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_hr_recruitment\models\hr_job.py,documents_hr_recruitment
WorkflowActionRuleApplicant,documents.workflow.rule,create_record,C:\Odoo\sh\src\enterprise\documents_hr_recruitment\models\workflow.py,documents_hr_recruitment
HrPayroll281BaseWizard,hr.payroll.281.base.wizard,_process_files,C:\Odoo\sh\src\enterprise\documents_l10n_be_hr_payroll\wizard\hr_payroll_281_base_wizard.py,documents_l10n_be_hr_payroll
L10nBeHrPayrollWithholdingTaxIPDeclaration,l10n.be.withholding.tax.ip.declaration,action_validate,C:\Odoo\sh\src\enterprise\documents_l10n_be_hr_payroll_273S_274\wizard\l10n_be_hr_payroll_273S_wizard.py,documents_l10n_be_hr_payroll_273S_274
L10nBeHrPayrollWithholdingTaxExemption,l10n.be.withholding.tax.exemption,_post_process_generated_file,C:\Odoo\sh\src\enterprise\documents_l10n_be_hr_payroll_273S_274\wizard\l10n_be_hr_payroll_274_XX_wizard.py,documents_l10n_be_hr_payroll_273S_274
ProductProduct,product.product,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_product\models\product_product.py,documents_product
ProductTemplate,product.template,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_product\models\product_template.py,documents_product
WorkflowActionRuleProduct,documents.workflow.rule,create_record,C:\Odoo\sh\src\enterprise\documents_product\models\workflow.py,documents_product
ProjectProject,project.project,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_project\models\project_project.py,documents_project
ProjectTask,project.task,_check_create_documents,C:\Odoo\sh\src\enterprise\documents_project\models\project_task.py,documents_project
WorkflowActionRuleTask,documents.workflow.rule,create_record,C:\Odoo\sh\src\enterprise\documents_project\models\workflow.py,documents_project
WorkflowActionRuleSign,documents.workflow.rule,_compute_limited_to_single_record,C:\Odoo\sh\src\enterprise\documents_sign\models\workflow.py,documents_sign
WorkflowActionRuleSign,documents.workflow.rule,create_record,C:\Odoo\sh\src\enterprise\documents_sign\models\workflow.py,documents_sign
Document,documents.document,create,C:\Odoo\sh\src\enterprise\documents_spreadsheet\models\document.py,documents_spreadsheet
Document,documents.document,write,C:\Odoo\sh\src\enterprise\documents_spreadsheet\models\document.py,documents_spreadsheet
Document,documents.document,_compute_thumbnail,C:\Odoo\sh\src\enterprise\documents_spreadsheet\models\document.py,documents_spreadsheet
SpreadsheetTemplate,spreadsheet.template,copy,C:\Odoo\sh\src\enterprise\documents_spreadsheet\models\spreadsheet_template.py,documents_spreadsheet
EventRegistration,event.registration,_init_column,C:\Odoo\sh\src\enterprise\event_barcode\models\event_registration.py,event_barcode
Digest,digest.digest,_compute_kpis_actions,C:\Odoo\sh\src\enterprise\helpdesk\models\digest.py,helpdesk
HelpdeskTeam,helpdesk.team,create,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk.py,helpdesk
HelpdeskTeam,helpdesk.team,write,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk.py,helpdesk
HelpdeskTeam,helpdesk.team,unlink,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk.py,helpdesk
HelpdeskTeam,helpdesk.team,_alias_get_creation_values,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk.py,helpdesk
HelpdeskStage,helpdesk.stage,unlink,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk.py,helpdesk
HelpdeskTicket,helpdesk.ticket,default_get,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,_compute_access_url,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,create,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,write,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,_message_get_suggested_recipients,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,message_new,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,message_update,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,_message_post_after_hook,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,_track_template,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,_track_subtype,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,_notify_get_groups,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,_notify_get_reply_to,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
HelpdeskTicket,helpdesk.ticket,rating_apply,C:\Odoo\sh\src\enterprise\helpdesk\models\helpdesk_ticket.py,helpdesk
ResUsers,res.users,__init__,C:\Odoo\sh\src\enterprise\helpdesk\models\res_users.py,helpdesk
ResUsers,res.users,write,C:\Odoo\sh\src\enterprise\helpdesk\models\res_users.py,helpdesk
HelpdeskSLA,helpdesk.sla,setUpClass,C:\Odoo\sh\src\enterprise\helpdesk\tests\test_helpdesk_sla.py,helpdesk
AccountMoveReversal,account.move.reversal,default_get,C:\Odoo\sh\src\enterprise\helpdesk_account\wizard\account_move_reversal.py,helpdesk_account
AccountMoveReversal,account.move.reversal,reverse_moves,C:\Odoo\sh\src\enterprise\helpdesk_account\wizard\account_move_reversal.py,helpdesk_account
CreateTask,helpdesk.create.fsm.task,default_get,C:\Odoo\sh\src\enterprise\helpdesk_fsm\wizard\create_task.py,helpdesk_fsm
HelpdeskTicket,helpdesk.ticket,copy,C:\Odoo\sh\src\enterprise\helpdesk_sale\models\helpdesk.py,helpdesk_sale
HelpdeskTeam,helpdesk.team,_create_project,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
HelpdeskTeam,helpdesk.team,write,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
HelpdeskTicket,helpdesk.ticket,_compute_related_task_ids,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
HelpdeskTicket,helpdesk.ticket,write,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
AccountAnalyticLine,account.analytic.line,_compute_so_line,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
AccountAnalyticLine,account.analytic.line,_check_timesheet_can_be_billed,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
AccountAnalyticLine,account.analytic.line,_check_sale_line_in_project_map,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
AccountAnalyticLine,account.analytic.line,_compute_timesheet_invoice_type,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
AccountAnalyticLine,account.analytic.line,_timesheet_get_sale_domain,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet\models\helpdesk.py,helpdesk_sale_timesheet
AccountAnalyticLine,account.analytic.line,_compute_so_line,C:\Odoo\sh\src\enterprise\helpdesk_sale_timesheet_edit\models\account_analytic_line.py,helpdesk_sale_timesheet_edit
ReturnPicking,stock.return.picking,create_returns,C:\Odoo\sh\src\enterprise\helpdesk_stock\wizard\stock_picking_return.py,helpdesk_stock
AccountAnalyticLine,account.analytic.line,_compute_task_id,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\analytic.py,helpdesk_timesheet
AccountAnalyticLine,account.analytic.line,_timesheet_preprocess,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\analytic.py,helpdesk_timesheet
AccountAnalyticLine,account.analytic.line,_timesheet_get_portal_domain,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\analytic.py,helpdesk_timesheet
HelpdeskTeam,helpdesk.team,create,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\helpdesk.py,helpdesk_timesheet
HelpdeskTeam,helpdesk.team,write,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\helpdesk.py,helpdesk_timesheet
HelpdeskTicket,helpdesk.ticket,_compute_display_timer_buttons,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\helpdesk.py,helpdesk_timesheet
HelpdeskTicket,helpdesk.ticket,create,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\helpdesk.py,helpdesk_timesheet
HelpdeskTicket,helpdesk.ticket,write,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\helpdesk.py,helpdesk_timesheet
HelpdeskTicket,helpdesk.ticket,_fields_view_get,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\helpdesk.py,helpdesk_timesheet
HelpdeskTicket,helpdesk.ticket,action_timer_start,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\helpdesk.py,helpdesk_timesheet
Project,project.project,_compute_allow_timesheet_timer,C:\Odoo\sh\src\enterprise\helpdesk_timesheet\models\project.py,helpdesk_timesheet
CalendarEvent,calendar.event,create,C:\Odoo\sh\src\enterprise\hr_appraisal\models\calendar_event.py,hr_appraisal
HrAppraisal,hr.appraisal,create,C:\Odoo\sh\src\enterprise\hr_appraisal\models\hr_appraisal.py,hr_appraisal
HrAppraisal,hr.appraisal,write,C:\Odoo\sh\src\enterprise\hr_appraisal\models\hr_appraisal.py,hr_appraisal
HrAppraisal,hr.appraisal,unlink,C:\Odoo\sh\src\enterprise\hr_appraisal\models\hr_appraisal.py,hr_appraisal
HrAppraisal,hr.appraisal,read,C:\Odoo\sh\src\enterprise\hr_appraisal\models\hr_appraisal.py,hr_appraisal
ResCompany,res.company,create,C:\Odoo\sh\src\enterprise\hr_appraisal\models\res_company.py,hr_appraisal
User,res.users,__init__,C:\Odoo\sh\src\enterprise\hr_appraisal\models\res_users.py,hr_appraisal
HrDepartureWizard,hr.departure.wizard,action_register_departure,C:\Odoo\sh\src\enterprise\hr_appraisal\wizard\hr_departure_wizard.py,hr_appraisal
RequestAppraisal,request.appraisal,default_get,C:\Odoo\sh\src\enterprise\hr_appraisal\wizard\request_appraisal.py,hr_appraisal
AppraisalAskFeedback,appraisal.ask.feedback,default_get,C:\Odoo\sh\src\enterprise\hr_appraisal_survey\wizard\appraisal_ask_feedback.py,hr_appraisal_survey
ResConfigSettings,res.config.settings,get_values,C:\Odoo\sh\src\enterprise\hr_contract_salary\models\res_config_settings.py,hr_contract_salary
